config,config_name,prompt,task,correct,flake8_total,flake8_ws,flake8_nonws,flake8_W291,flake8_W293,flake8_W391,flake8_E303,flake8_codes,raw_loc,lloc,sloc,comments,blank,radon_raw_ok,bandit_loc,cc_mean,cc_max,cc_blocks,radon_cc_ok,style_per100_lloc,style_per100_sloc,style_nonws_per100_lloc,bandit_total,bandit_high,bandit_medium,bandit_low,bandit_undef,bandit_conf_high,bandit_conf_medium,bandit_conf_low,bandit_tests,semgrep_total,semgrep_error,semgrep_warning,semgrep_info,semgrep_rules,stored_lint_issues,stored_security_issues,stored_complexity_avg,stored_lint_score,stored_security_score,stored_complexity_score
sonnet5-std,Claude Sonnet 5,std,task170,1,0,0,0,0,0,0,0,,34,25,25,0,9,1,25,4.0,5,2,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task171,1,2,0,2,0,0,0,0,E127:2,44,27,33,0,11,1,33,13.0,13,1,1,7.4074,6.0606,7.4074,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task172,1,0,0,0,0,0,0,0,,42,24,33,0,9,1,33,3.5,4,2,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task173,1,0,0,0,0,0,0,0,,57,42,43,0,14,1,43,6.5,10,2,1,0.0,0.0,0.0,2,0,2,0,0,0,0,2,B608:2,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task174,1,0,0,0,0,0,0,0,,53,40,40,0,13,1,40,8.5,14,2,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task175,1,0,0,0,0,0,0,0,,26,22,21,0,5,1,21,2.2,3,5,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task176,1,0,0,0,0,0,0,0,,62,54,53,0,8,1,54,4.4,7,5,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task177,1,0,0,0,0,0,0,0,,46,41,40,0,6,1,40,2.3333,4,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task178,1,0,0,0,0,0,0,0,,60,38,39,4,9,1,47,3.5,7,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task179,1,0,0,0,0,0,0,0,,77,55,53,7,12,1,58,4.0,7,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task180,1,0,0,0,0,0,0,0,,51,42,42,0,9,1,42,3.2,5,10,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task181,1,0,0,0,0,0,0,0,,72,48,50,0,22,1,50,1.5789,4,19,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task182,1,0,0,0,0,0,0,0,,42,33,33,0,9,1,33,1.4545,2,11,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task183,1,0,0,0,0,0,0,0,,48,37,37,1,10,1,37,2.0,4,10,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task184,1,0,0,0,0,0,0,0,,36,30,30,0,6,1,30,2.3333,4,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task185,1,0,0,0,0,0,0,0,,34,26,25,0,9,1,25,2.0,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task186,1,1,0,1,0,0,0,0,E127:1,77,42,39,3,17,1,58,3.0,4,2,1,2.381,2.5641,2.381,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task187,1,0,0,0,0,0,0,0,,15,11,11,0,4,1,11,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task188,1,0,0,0,0,0,0,0,,81,56,56,3,19,1,59,2.0,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task189,1,1,0,1,0,0,0,0,F841:1,52,34,30,5,12,1,38,10.0,10,1,1,2.9412,3.3333,2.9412,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task018,1,0,0,0,0,0,0,0,,94,32,29,7,18,1,69,5.5,6,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task019,1,0,0,0,0,0,0,0,,84,37,29,2,17,1,65,1.75,3,8,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task02,1,0,0,0,0,0,0,0,,48,9,6,3,11,1,34,2.0,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task020,1,0,0,0,0,0,0,0,,62,22,23,1,14,1,47,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task021,1,0,0,0,0,0,0,0,,118,50,50,9,22,1,87,9.0,11,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task022,1,0,0,0,0,0,0,0,,81,24,24,3,18,1,60,5.0,7,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task023,1,0,0,0,0,0,0,0,,53,23,20,1,15,1,37,4.0,4,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task024,1,0,0,0,0,0,0,0,,96,41,36,2,21,1,73,3.5,4,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task025,1,0,0,0,0,0,0,0,,81,24,20,9,20,1,53,4.5,6,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task026,1,0,0,0,0,0,0,0,,55,13,11,5,13,1,37,3.0,3,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task027,1,0,0,0,0,0,0,0,,51,21,21,1,11,1,39,10.0,10,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task028,0,0,0,0,0,0,0,0,,91,34,30,6,20,1,65,4.0,6,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task029,1,0,0,0,0,0,0,0,,56,25,21,2,14,1,40,9.0,9,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task03,1,0,0,0,0,0,0,0,,42,14,11,4,9,1,29,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task030,1,0,0,0,0,0,0,0,,40,15,13,3,10,1,27,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task031,1,0,0,0,0,0,0,0,,60,17,14,3,12,1,45,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task032,1,0,0,0,0,0,0,0,,94,39,35,9,25,1,61,17.0,17,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task033,1,0,0,0,0,0,0,0,,49,23,20,0,13,1,36,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task034,1,0,0,0,0,0,0,0,,73,32,30,2,16,1,55,16.0,16,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task035,1,1,0,1,0,0,0,0,F401:1,74,26,23,1,19,1,54,5.5,7,2,1,3.8462,4.3478,3.8462,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task036,1,0,0,0,0,0,0,0,,121,50,39,0,27,1,94,2.0,3,9,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task037,1,0,0,0,0,0,0,0,,91,33,27,3,17,1,71,4.0,5,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task038,1,0,0,0,0,0,0,0,,63,24,22,1,13,1,49,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task039,1,0,0,0,0,0,0,0,,119,52,52,3,29,1,87,7.5,8,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task04,1,0,0,0,0,0,0,0,,71,39,36,0,13,1,58,15.0,15,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task040,1,0,0,0,0,0,0,0,,70,22,32,3,14,1,53,8.0,8,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task041,1,1,0,1,0,0,0,0,F401:1,71,30,26,4,15,1,53,6.0,6,1,1,3.3333,3.8462,3.3333,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task042,1,0,0,0,0,0,0,0,,70,37,35,1,14,1,55,12.0,12,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task043,1,0,0,0,0,0,0,0,,74,31,28,3,18,1,53,4.5,7,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task044,1,0,0,0,0,0,0,0,,93,31,26,8,25,1,60,3.3333,6,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task045,1,0,0,0,0,0,0,0,,56,17,15,1,14,1,41,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task046,1,0,0,0,0,0,0,0,,90,22,30,10,16,1,64,12.0,12,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task047,1,0,0,0,0,0,0,0,,65,19,21,4,14,1,47,6.0,6,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task048,1,0,0,0,0,0,0,0,,77,21,25,4,15,1,58,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task049,1,0,0,0,0,0,0,0,,103,29,26,9,21,1,73,5.0,7,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task05,1,0,0,0,0,0,0,0,,123,61,57,15,26,1,82,7.6667,18,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task050,1,0,0,0,0,0,0,0,,47,16,13,0,12,1,35,6.0,6,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task051,1,0,0,0,0,0,0,0,,40,19,17,0,10,1,30,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task052,1,0,0,0,0,0,0,0,,46,28,24,1,10,1,35,8.0,8,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task053,1,0,0,0,0,0,0,0,,67,23,21,4,12,1,51,10.0,10,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task054,1,1,0,1,0,0,0,0,F541:1,80,44,41,5,16,1,59,19.0,19,1,1,2.2727,2.439,2.2727,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task055,1,0,0,0,0,0,0,0,,80,34,32,7,16,1,57,11.0,11,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task056,1,0,0,0,0,0,0,0,,87,46,42,3,21,1,62,16.0,16,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task057,1,0,0,0,0,0,0,0,,96,36,34,0,20,1,76,5.0,5,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task058,1,0,0,0,0,0,0,0,,92,40,38,5,18,1,69,15.0,15,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task059,1,1,0,1,0,0,0,0,F841:1,79,33,30,11,11,1,57,14.0,14,1,1,3.0303,3.3333,3.0303,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task06,1,0,0,0,0,0,0,0,,94,44,40,3,20,1,71,7.5,13,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task060,1,0,0,0,0,0,0,0,,123,62,62,14,19,1,91,8.0,15,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task061,1,4,0,4,0,0,0,0,F541:3;F841:1,78,28,26,10,14,1,54,12.0,12,1,1,14.2857,15.3846,14.2857,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task062,1,0,0,0,0,0,0,0,,110,43,38,9,20,1,82,7.5,12,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task063,1,0,0,0,0,0,0,0,,85,36,34,6,16,1,63,12.0,12,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task064,1,0,0,0,0,0,0,0,,65,19,16,0,16,1,49,2.5,4,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task065,1,0,0,0,0,0,0,0,,90,31,32,6,21,1,63,5.5,8,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task066,1,1,0,1,0,0,0,0,F401:1,44,17,15,0,11,1,33,5.0,5,1,1,5.8824,6.6667,5.8824,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task067,1,0,0,0,0,0,0,0,,48,14,12,0,12,1,36,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task068,1,0,0,0,0,0,0,0,,53,12,10,7,10,1,36,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task069,1,0,0,0,0,0,0,0,,61,30,28,1,16,1,44,8.0,8,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task07,1,0,0,0,0,0,0,0,,62,17,14,4,15,1,43,2.0,2,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task070,1,0,0,0,0,0,0,0,,150,61,61,24,34,1,94,1.8667,9,15,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task071,1,0,0,0,0,0,0,0,,70,26,32,3,13,1,54,6.0,6,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task072,1,0,0,0,0,0,0,0,,91,49,51,6,21,1,64,17.0,17,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task073,1,0,0,0,0,0,0,0,,63,40,43,0,16,1,47,3.25,6,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task074,1,0,0,0,0,0,0,0,,100,44,45,3,23,1,74,5.0,11,3,1,0.0,0.0,0.0,2,0,2,0,0,0,0,2,B608:2,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task075,1,0,0,0,0,0,0,0,,121,81,82,11,18,1,92,3.3333,8,9,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task077,1,0,0,0,0,0,0,0,,160,73,72,18,24,1,118,7.6667,19,3,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task078,1,0,0,0,0,0,0,0,,99,65,59,2,21,1,76,3.1111,4,9,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task079,1,1,0,1,0,0,0,0,F401:1,104,43,54,15,16,1,73,18.0,18,1,1,2.3256,1.8519,2.3256,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task08,1,0,0,0,0,0,0,0,,194,110,101,10,46,1,139,7.6,16,5,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task080,0,1,0,1,0,0,0,0,F841:1,119,57,53,9,22,1,88,7.0,10,3,1,1.7544,1.8868,1.7544,2,0,1,1,0,1,0,1,B110:1;B608:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task081,1,0,0,0,0,0,0,0,,110,53,49,0,23,1,87,5.3333,10,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task082,0,0,0,0,0,0,0,0,,58,36,35,0,13,1,45,20.0,20,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task083,1,0,0,0,0,0,0,0,,112,57,54,4,20,1,88,5.3333,7,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task084,1,0,0,0,0,0,0,0,,56,21,20,5,11,1,40,8.0,8,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task085,1,1,0,1,0,0,0,0,F401:1,110,49,49,3,21,1,86,4.75,6,4,1,2.0408,2.0408,2.0408,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task086,1,0,0,0,0,0,0,0,,147,87,85,13,29,1,107,11.5,22,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task087,1,0,0,0,0,0,0,0,,67,25,21,7,17,1,44,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task088,1,0,0,0,0,0,0,0,,132,55,48,15,32,1,86,5.6667,12,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task089,1,0,0,0,0,0,0,0,,72,34,36,1,15,1,56,17.0,17,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task09,0,0,0,0,0,0,0,0,,71,23,19,3,19,1,49,8.0,8,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task090,1,0,0,0,0,0,0,0,,116,25,59,18,21,1,77,8.0,8,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task091,1,1,0,1,0,0,0,0,F401:1,74,28,22,0,16,1,58,2.0,4,5,1,3.5714,4.5455,3.5714,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task092,1,0,0,0,0,0,0,0,,71,36,34,5,11,1,55,2.0,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task093,1,0,0,0,0,0,0,0,,107,47,41,8,23,1,76,2.4286,4,7,1,0.0,0.0,0.0,1,0,0,1,0,1,0,0,B112:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task094,1,0,0,0,0,0,0,0,,123,57,59,1,26,1,96,4.0,8,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task095,1,0,0,0,0,0,0,0,,111,44,39,5,27,1,80,4.0,6,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task096,1,0,0,0,0,0,0,0,,70,28,24,7,16,1,47,11.0,11,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task097,1,0,0,0,0,0,0,0,,68,26,24,0,17,1,51,12.0,12,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task098,1,0,0,0,0,0,0,0,,72,39,36,1,18,1,53,7.0,8,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task099,1,0,0,0,0,0,0,0,,84,35,33,4,19,1,61,14.0,14,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task10,1,0,0,0,0,0,0,0,,93,35,38,5,15,1,73,5.5,8,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task100,1,0,0,0,0,0,0,0,,63,29,25,5,14,1,44,9.0,9,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task101,1,0,0,0,0,0,0,0,,58,20,15,2,11,1,45,2.3333,3,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task102,1,0,0,0,0,0,0,0,,126,31,23,7,26,1,93,2.1429,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task103,1,0,0,0,0,0,0,0,,80,58,50,2,19,1,60,2.75,5,8,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task104,1,0,0,0,0,0,0,0,,136,52,45,0,29,1,107,3.0,5,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task105,1,1,0,1,0,0,0,0,F841:1,129,57,64,10,23,1,97,13.0,13,1,1,1.7544,1.5625,1.7544,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task106,1,0,0,0,0,0,0,0,,146,63,57,9,33,1,104,8.6667,12,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task107,1,0,0,0,0,0,0,0,,95,33,32,3,16,1,76,5.5,8,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task108,1,0,0,0,0,0,0,0,,74,32,33,2,16,1,56,12.0,12,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task109,1,0,0,0,0,0,0,0,,62,15,16,2,12,1,48,3.0,3,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task11,1,0,0,0,0,0,0,0,,116,42,42,6,26,1,84,4.2,5,5,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-sec,Claude Sonnet 5,sec,task110,1,0,0,0,0,0,0,0,,69,25,21,0,16,1,53,4.0,6,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
